product_name,ingredient_list,cluster,x,y
Baby Soothing Diaper Cream 100 g,"capric/ capylic triglyceride, carbomer, cetearyl alcohol (and) glyceryl stearate (and) peg-40 stearate (and) ceteareth-20, cetyl alcohol, cetyl alcohol (and) glyceryl stearate (and) peg-75 stearate (and) ceteth-20 (and) steareth-20, cyclopentasiloxane, deionized water, disodium edta, fragrance, glyceryl stearate, methylpropanediol, mineral oil, phenoxyethanol, ethylhexylglycerin, propylene glycol, sodium polyacrylate (and) c13-14 isoalkane (formerly c13-14 isoparaffin) (and) laureth-7, stearic acid, tocopheryl acetate, water (and) butylene glycol (and) sophora flavescens root extract (and) glycyrrhiza inflata root extract (and) scutellaria baicalensis root extract., zinc oxide",5,13.849649,9.149588
Base Conditioner,"amodimethicone (and) trideceth-10, behentrimonium chloride behenyl alcohol oleyl erucate decyltetradecanol cetyl alcohol, cetearyl alcohol, cetrimonium chloride, citric acid, deionized water, fragrance, glycerin, glyceryl stearate, sorbitan oleate,
stearic acid, ceteareth-25, c9-15 alkyl
phosphate, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, polyacrylamidopropyltrimonium chloride",5,19.010817,4.8941417
Base Hair Tonic,"benzyl alcohol (and) ethylhexylglycerin (and) tocopherol, deionized water, dipotassium glycyrrhizate, ethanol, fragrance, peg/ppg-20/20 phenylisopropyl caprylyl dimethicone, propylene glycol",1,11.579361,0.52657783
Base Shampoo,"ci 42090, ci19140,ci42090, citric acid, cocamide dea, cocamidopropyl betaine, d-panthenol, deionized water, fragrance, laureth-7 citrate, methyl chloro isothiazolinone, methyl isothiazolinone, peg-12 dimethicone, polyquaternium 7, polysorbate 20, potassium laureth-4 carboxylate, propylene glycol, sodium cocoyl sarcosinate, sodium chloride, sodium laureth sulfate",3,4.1389203,1.0155327
Beads Face Wash,"acrylates copolymer, arnica montana, matricaria recutita, rubus idaeus, tilia platyphyllos, benzyl alcohol, ethylhexylglycerin, tocopherol, ci 42090, deionized water, disodium edta, fragrance, glycerin, hydrated silica/silica, isopentyldiol, lactose, microcrystalline cellulose, tocopheryl acetate, ultramarines (ci 77007), polysorbate 20, sodium laureth sulfate, triethanolamine",5,6.70067,4.317052
Beauty Cream Aloe Vera,"aloe barbadensis leaf juice, butyrospermum parkii (shea butter), caprylic/capric triglyceride, carbomer, cetearyl alcohol (and) ceteareth-20, cetyl alcohol, deionized water, dimethicone, disodium edta, fragrance, glycerin, glyceryl stearate (and) peg-100 stearate, glyceryl monostearate, isopropyl myristate, phenoxyethanol, ethyhexylglycerin, propylene glycol, stearic acid, stearyl alcohol, tocopheryl acetate",5,15.848653,6.960555
Beauty Cream Collagen,"aqua, butylene glycol, fomes officinalis (mushroom) extract, butyrospermum parkii (shea butter), caprylic/capric triglyceride, carbomer, cetearyl alcohol (and) ceteareth-20, cetyl alcohol, deionized water, dimethicone, disodium edta, fragrance, glycerin, glyceryl stearate (and) peg-100 stearate, glyceryl monostearate, isopropyl myristate, phenoxyethanol, ethyhexylglycerin, propylene glycol, stearic acid, stearyl alcohol, tocopheryl acetate, water, glycerin, glycine soja (soybean) seed extract",5,15.839244,6.9256134
Beauty Cream Vitamin E,"butyrospermum parkii (shea butter), caprylic/capric triglyceride, carbomer, cetearyl alcohol (and) ceteareth-20, cetyl alcohol, deionized water, dimethicone, disodium edta, glycerin, glyceryl stearate (and) peg-100 stearate, glyceryl monostearate, isopropyl myristate, phenoxyethanol, ethyhexylglycerin, propylene glycol, stearic acid, stearyl alcohol, tocopheryl acetate",5,15.787122,7.0500174
Beauty Ginseng Soap with Crab,"ci 15985, ci 19140, deionized water, fragrance, glycerin, polysorbate 20",5,9.184537,3.1448758
Benyahia Althlete's Foot,"aqua, carbomer, cetyl alcohol, cyclopentasiloxane, cyclotetrasiloxane, dimethiconol, glycerin, glyceryl monostearate, glyceryl stearate, sorbitan monoleate, stearic acid,  fatty alcohol polyoxyethylene ether, mineral oil, petrolatum, phenoxyethanol, ethylhexylglycerine, stearyl alcohol, titanium dioxide, triethanolamine",6,15.798465,7.4938016
Benyahia Neck & Shoulder (same SD-611),"acrylates/c10-30 alkyl acrylate crosspolymer, cetearyl alcohol, cyclopentasiloxane, cyclotetrasiloxane, dimethiconol, deionized water, disodium edta, glycerin, glyceryl stearate, sorbitan oleate, stearic acid, ceteareth-25, c9-15 alkyl phosphate, mineral oil, petrolatum, phenoxyrthanol, ethylhexulglycerin, stearic acid, titanium dioxide, triethanolamine",6,19.180199,8.170502
Benyahia Pain Relief Gel (Same SD-601),"acrylates/c10-30 alkyl acrylate crosspolymer, deionized water, disodiumedta, ethanol, menthol, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, triethanolamine",1,11.524189,1.1050726
Benyahia Pain Relief cream (Same SD-711),"acrylates/c10-30 alkyl acrylate crosspolymer, cetearyl alcohol, cyclopentasiloxane, cyclotetrasiloxane, dimethiconol, deionized water, disodium edta, glycerin, glyceryl stearate, sorbitan oleate, stearic acid, ceteareth-25, c9-15 alkyl phosphate, mineral oil, petrolatum, phenoxyrthanol, ethylhexulglycerin, stearic acid, titanium dioxide, triethanolamine",6,19.157202,8.210426
Benyahia Rapid Relief Gel (Same SD-612),"carbomer, deionized water, disodium edta, methylchloroisothiazolinone / methylisothiazolinone, triethanolamine",1,12.193673,0.8146049
Bikini cream 100 g,"bis-ethoxydiglycol cyclohexane 1,4-dicarboxylate, butylene glycol、water、citrus reticulata (tangerine) peel extract, caprylic/capric triglyceride, cetearyl alcohol, cetyl palmitate /macadamia ternifolia seed oil water / polysorbate 80 / phenoxy ethanol hydrogenated lecithin / glyceryl stearate /cetearyl alcohol stearic acid / polyglyceryl-3 methylglucose distearate, coco-caprylate/caprate, deionized water, disodium edta, fragrance, glycerin, glyceryl monostearate, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, mineral oil, niaciamide, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, phytosteryl/isostearyl/cetyl/stearyl/behenyl dimer dilinoleate, polyacrylate-13 (and) polyisobutene (and) polysorbate 20, polymethylsilsesquioxane, titanium dioxide, tocopheryl acetate, vitamin b5, water (and) butylene glycol (and) sophora flavescens root extract (and) glycyrrhiza inflata root extract (and) scutellaria baicalensis root extract,  cetearyl alcohol (and) glyceryl stearate (and) peg-40 stearate (and). ceteareth-20,  glycerin, caprylic/capric triglyceride, water, hydrogenated lecithin, phytosteryl/ octyldodecyl lauroyl glutamate, ceramide np, sodium hyaluronate",5,12.74351,8.699122
Bio Control Soap,"ci 61570, deionized water, fragrance",5,9.352181,3.4071298
Bioluxe Naturals Lip Balm 4.5 g- Cocoa Shea,"butyrospermum parkii (shea) butter, ci 41000, cera alba, ceresin wax, diisostearate malate, fragrance, isocetyl stearoyl stearate, isononyl isononanoate, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phytosteryl/isostearyl/cetyl/stearyl/behenyl dimer dilinoleate, polyethylene, polyglyceryl-2 triisostearate, ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, stevia extract, tocopheryl acetate",8,11.971746,15.380764
Bioluxe Naturals Lip Balm 4.5 g- English Rose,"butyrospermum parkii (shea) butter, ci 17200, ci 41000, cera alba, ceresin wax, diisostearate malate, fragrance, isocetyl stearoyl stearate, isononyl isononanoate, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phytosteryl/isostearyl/cetyl/stearyl/behenyl dimer dilinoleate, polyethylene, polyglyceryl-2 triisostearate, ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, stevia extract, tocopheryl acetate",8,12.017872,15.333727
Bioluxe Naturals Lip Balm 4.5 g- Strawberry Sherbet,"butyrospermum parkii (shea) butter, ci 41000, cera alba, ceresin wax, diisostearate malate, fragrance, isocetyl stearoyl stearate, isononyl isononanoate, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phytosteryl/isostearyl/cetyl/stearyl/behenyl dimer dilinoleate, polyethylene, polyglyceryl-2 triisostearate, ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, stevia extract, tocopheryl acetate",8,11.988139,15.36506
Bioluxe Naturals Lip Balm 4.5 g- Sweet Mint,"butyrospermum parkii (shea) butter, ci 41000, cera alba, ceresin wax, diisostearate malate, fragrance, isocetyl stearoyl stearate, isononyl isononanoate, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phytosteryl/isostearyl/cetyl/stearyl/behenyl dimer dilinoleate, polyethylene, polyglyceryl-2 triisostearate, ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, stevia extract, tocopheryl acetate",8,11.97229,15.387598
Bioluxe Naturals Lip Balm 4.5 g- Vanilla Bean,"butyrospermum parkii (shea) butter, ci 41000, cera alba, ceresin wax, diisostearate malate, fragrance, isocetyl stearoyl stearate, isononyl isononanoate, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phytosteryl/isostearyl/cetyl/stearyl/behenyl dimer dilinoleate, polyethylene, polyglyceryl-2 triisostearate, ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, stevia extract, tocopheryl acetate",8,11.990948,15.386021
Bioluxe Naturals Lip Balm 4.5 g- Watermelon,"butyrospermum parkii (shea) butter, ci 17200, ci 41000, cera alba, ceresin wax, diisostearate malate, fragrance, isocetyl stearoyl stearate, isononyl isononanoate, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phytosteryl/isostearyl/cetyl/stearyl/behenyl dimer dilinoleate, polyethylene, polyglyceryl-2 triisostearate, ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, stevia extract, tocopheryl acetate",8,11.986132,15.3801565
Black Peel off mask,"acrylates/c10-30 alkyl acrylate crosspolymer, benzyl alcohol (and) ethylhexylglycerin (and) tocopherol, charcoal powder, deionized water, disodium edta, ethanol, fragrance, polysorbate-20, polyvinyl alcohol, propylene glycol",1,11.543156,-0.859305
Black Seed Soap 130g,"ci 77266, deionized water, glycerin, niacinamide, sodium palmate, sodium palm kernelate",2,8.657999,0.7387812
Black Seed Soap 90g,"ci 77266, deionized water, fragrance, glycerin, niacinamide, prunus amygdalus dulcis (sweet almond) oil, sodium lauryl sulfate, sodium palmate, sodium palm kernelate, tranexamic acid",2,8.864374,0.41061968
Blesso  Naturals Lip Balm 4.5 g- Cocoa Shea,"butyrospermum parkii (shea) butter, ci 41000, cera alba, ceresin wax, diisostearate malate, fragrance, isocetyl stearoyl stearate, isononyl isononanoate, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phytosteryl/isostearyl/cetyl/stearyl/behenyl dimer dilinoleate, polyethylene, polyglyceryl-2 triisostearate, ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, stevia extract, tocopheryl acetate",8,11.989563,15.341964
Blesso  Naturals Lip Balm 4.5 g- Sweet Mint,"butyrospermum parkii (shea) butter, ci 41000, cera alba, ceresin wax, diisostearate malate, fragrance, isocetyl stearoyl stearate, isononyl isononanoate, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phytosteryl/isostearyl/cetyl/stearyl/behenyl dimer dilinoleate, polyethylene, polyglyceryl-2 triisostearate, ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, stevia extract, tocopheryl acetate",8,11.975731,15.368155
Blesso  lip Orange,"capric/ caprylic  triglyceride, ceresin wax, diisostearate malate, dimethicone (and) cetearyl dimethicone crosspolymer (and) c30-45 alkyl dimethicone (and) beeswax, fragrance, isocetyl stearoyl stearate, polyglyceryl-2 triisostearate, yellow 5 lake (ci 19140), petroleum jelly, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phenylpropyldimethylsiloxysilicate, polyethylene, polyglyceryl-2 triisostearate, polyglyceryl-2 triisostearate & red 6 lake (ci15850:2) & triethoxycaprylylsilane & aminopropyltriethoxysilane & polyhydroxystearic acid, ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, tocopheryl acetate",8,9.658658,14.23732
Blesso  lip Peachy,"capric/ caprylic  triglyceride, ceresin wax, diisostearate malate, dimethicone (and) cetearyl dimethicone crosspolymer (and) c30-45 alkyl dimethicone (and) beeswax, fragrance, isocetyl stearoyl stearate, polyglyceryl-2 triisostearate, titanium oxide, petroleum jelly, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phenylpropyldimethylsiloxysilicate, polyethylene, polyglyceryl-2 triisostearate, ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, tocopheryl acetate",8,9.709805,14.296772
Blesso  lip Strawberry,"ci 17200, capric/ caprylic  triglyceride, ceresin wax, diisostearate malate, dimethicone (and) cetearyl dimethicone crosspolymer (and) c30-45 alkyl dimethicone (and) beeswax, fragrance, isocetyl stearoyl stearate, petroleum jelly, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phenylpropyldimethylsiloxysilicate, polyethylene, polyglyceryl-2 triisostearate, red 6 (ci 15850), ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, tocopheryl acetate",8,9.757924,14.408741
Blesso Lip Balm- Orange,"citrus aurantiumdulcis peel oil, capric/ caprylic  triglyceride, ceresin wax, diisostearate malate, dimethicone (and) cetearyl dimethicone crosspolymer (and) c30-45 alkyl dimethicone (and) beeswax, flavor, isocetyl stearoyl stearate, petroleum jelly, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phytosteryl/isostearyl/cetyl/stearyl/behenyldimer dilinoleate, polyethylene, polyglyceryl-2 triisostearate, red 6 (ci 15850), ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, stearyl glycyrrhetinate , tocopheryl acetate",8,9.828048,14.423631
Blesso Lip Balm- Peach,"capric/ caprylic  triglyceride, ceresin wax, diisostearate malate, dimethicone (and) cetearyl dimethicone crosspolymer (and) c30-45 alkyl dimethicone (and) beeswax, flavor, isocetyl stearoyl stearate, prunus persica (peach) kernel oil, petroleum jelly, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phytosteryl/isostearyl/cetyl/stearyl/behenyldimer dilinoleate, polyethylene, ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, stearyl glycyrrhetinate , tocopheryl acetate",8,9.851102,14.450233
Blesso Lip Balm- Strawberry,"capric/ caprylic  triglyceride, ceresin wax, diisostearate malate, dimethicone (and) cetearyl dimethicone crosspolymer (and) c30-45 alkyl dimethicone (and) beeswax, flavor, fragaria ananassa (strawberry) seed oil, isocetyl stearoyl stearate, petroleum jelly, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phytosteryl/isostearyl/cetyl/stearyl/behenyldimer dilinoleate, polyethylene, polyglyceryl-2 triisostearate, ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, stearyl glycyrrhetinate , tocopheryl acetate",8,9.888384,14.480725
Blesso Natural Lip Balm- Coco Butter,"beeswax, butyrospermum parkii (shea) butter, ci 41000, ceresin wax, diisostearate malate, flavor, isocetyl stearoyl stearate, isononyl isononanoate, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phytosteryl/isostearyl/cetyl/stearyl/behenyl dimer dilinoleate, polyethylene, polyglyceryl-2 triisostearate, ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, stevia extract, theobroma cacao (cocoa) seed butter, tocopheryl acetate",8,11.827374,15.321791
Blesso Natural Lip Balm- Mint,"beeswax, butyrospermum parkii (shea) butter, ci 41000, ceresin wax, diisostearate malate, flavor, isocetyl stearoyl stearate, isononyl isononanoate, mentha piperita (peppermint) oil, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phytosteryl/isostearyl/cetyl/stearyl/behenyl dimer dilinoleate, polyethylene, polyglyceryl-2 triisostearate, ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, stevia extract, tocopheryl acetate",8,11.879435,15.331188
Blesso Natural Lip Balm- Watermelon,"beeswax, butyrospermum parkii (shea) butter, ci 41000, ceresin wax, citrullus lanatus (watermelon) fruit extract, diisostearate malate, flavor, isocetyl stearoyl stearate, isononyl isononanoate, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phytosteryl/isostearyl/cetyl/stearyl/behenyl dimer dilinoleate, polyethylene, polyglyceryl-2 triisostearate, ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, stevia extract, tocopheryl acetate",8,11.847468,15.314801
Blesso Naturals Lip Balm 4.5 g- Watermelon,"butyrospermum parkii (shea) butter, ci 17200, ci 41000, cera alba, ceresin wax, diisostearate malate, fragrance, isocetyl stearoyl stearate, isononyl isononanoate, phenoxyethanol, methyl paraben, ethyl paraben, propylparaben, phytosteryl/isostearyl/cetyl/stearyl/behenyl dimer dilinoleate, polyethylene, polyglyceryl-2 triisostearate, ricinus communis (castor) seed oil (and) olea europaea (olive) fruit oil (and) beeswax (and) hydrogenated castor oil (and) glycine soja (soybean) lipids (and) lauryl laurate (and) copernicia cerifera (carnauba) wax (and) euphorbia cerifera (candelilla) wax, stevia extract, tocopheryl acetate",8,11.996444,15.367773
Blesso Whitening Facial Skin Polisher,"acrylates/c10-30 alkyl acrylate crosspolymer, benzyl alcohol (and) ethylhexylglycerin (and) tocopherol, cetrimonium chloride, deionized water, fragrance, peg-40 hydrogenated castor oil, propylene glycol",5,7.5621686,3.2208476
Blesso Whitening Massage Cream,"aphanothece sacrum exopolysaccharides, carbomer, cetearyl alcohol (and) glyceryl stearate (and) peg-40 stearate (and). ceteareth-20, cetearyl alcohol, cetyl palmitate, bees wax, rice wax, silicone wax, candelilla wax, d-panthenol, deionized water, dimethicone, disodium edta, fragrance, glycerin, glycerin, caprylic/capric triglyceride, water, hydrogenated lecithin, phytosteryl/ octyldodecyl lauroyl glutamate, ceramide np, sodium hyaluronate, glyceryl monostearate, helianthus annuus (sunflower) seed wax, oryza sativa (rice) bran oil, oryza sativa (rice) bran wax, rhus succedanea fruit wax, isopentyldiol, isopropyl myristate, mineral oil, niacinamide, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, sodium polyacrylate & c13-14 isoparaffin & laureth-7 & water, tocopheryl acetate,  capric triglyceride, glycerin, hydrogenated lecithin, ceramide np",5,12.662547,8.825896
